stop_id,stop_name,stop_lat,stop_lon
3183873,"Zaandam, Vincent van Goghweg",52.450138,4.814132
3183874,"Zaandam, Vincent van Goghweg",52.450325,4.813791
3183875,"Zaandam, Parkstraat",52.444664,4.819527
3183876,"Zaandam, Gedempte Gracht",52.439973,4.823323
3183877,"Zaandam, Houtveldweg/Station",52.437503,4.812457
3183878,"Koog a/d Zaan, Willem Alexanderbrug",52.458448,4.811405
3183882,"Zaandam, Durgerdamstraat",52.445722,4.807908
3183883,"Zaandam, Durgerdamstraat",52.445804,4.808157
3183884,"Zaandam, Spoorstrip",52.441958,4.808237
3183885,"Zaandam, De Westerwatering",52.449544,4.802813
3183886,"Zaandam, Gaasperdamstraat",52.445155,4.804136
3183887,"Zaandam, Gaasperdamstraat",52.445174,4.804327
3183888,"Koog a/d Zaan, Westerkoogweg",52.461637,4.796547
3183889,"Koog a/d Zaan, Oosterveld",52.460544,4.802609
3183890,"Koog a/d Zaan, Mallegatsloot",52.45654,4.798145
3183891,"Koog a/d Zaan, Mallegatsloot",52.456395,4.797956
3183892,"Zaandam, Ducaatstraat",52.428688,4.801868
3183893,"Zaandam, Ronde Tocht",52.430192,4.811729
3183896,"Zaandam, Ducaatstraat",52.428486,4.802753
3183899,"Zaandam, Spoorstrip",52.440971,4.808515
3183900,"Zaandam, De Binding",52.45259,4.799095
3183901,"Zaandam, De Binding",52.452455,4.799097
3183902,"Zaandijk, Witte Veerstraat",52.47642,4.80521
3183903,"Zaandijk, Witte Veerstraat",52.476445,4.804901
3183904,"Oostzaan, Ambacht",52.436968,4.861817
3183905,"Oostzaan, Ambacht",52.43717,4.86277
3183906,"Oostzaan, Bombraakpad",52.428458,4.885075
3183907,"Oostzaan, Kolksloot",52.432416,4.88156
3183908,"Oostzaan, De Kolk",52.435424,4.87879
3183909,"Oostzaan, Lisweg",52.437959,4.876732
3183910,"Oostzaan, De Kunstgreep",52.440084,4.875531
3183911,"Oostzaan, De Dors",52.438817,4.869575
3183912,"Oostzaan, De Dors",52.438751,4.868796
3183913,"Oostzaan, De Kunstgreep",52.44016,4.874559
3183914,"Oostzaan, Lisweg",52.437108,4.877448
3183915,"Oostzaan, De Kolk",52.434915,4.879502
3183916,"Oostzaan, Kolksloot",52.432631,4.881469
3183917,"Oostzaan, Bombraakpad",52.428477,4.885222
3183918,"Amsterdam, Zuideinde/Viaduct",52.424681,4.888646
3183919,"Ilpendam, Ilpendam",52.464842,4.949055
3183920,"Ilpendam, Ilpendam",52.464545,4.94894
3183921,"Purmerland, Ilperrijweg Nr 81",52.478171,4.92312
3183922,"Den Ilp, Nr 68",52.450094,4.909601
3183923,"Den Ilp, Nr 93",52.452246,4.908431
3183924,"Den Ilp, Nr 107",52.454059,4.907602
3183925,"Den Ilp, Nr 122",52.455672,4.906628
3183926,"Den Ilp, Nr 141",52.458813,4.905505
3183927,"Den Ilp, Molenzijl",52.461499,4.907257
3183928,"Den Ilp, Nr 180",52.464531,4.91024
3183929,"Den Ilp, Nr 186",52.466489,4.912323
3183930,"Purmerland, Oostzanerrijweg",52.472174,4.917943
3183931,"Purmerland, Melkweg Nr 21",52.490056,4.930975
3183932,"Purmerland, Ilperrijweg Nr 93",52.475475,4.920999
3183933,"Purmerland, Melkweg Nr 26",52.485045,4.927494
3183934,"Purmerland, Ilperrijweg Nr 81",52.477883,4.923079
3183935,"Purmerland, Purmerlanderkerk",52.480903,4.925373
3183936,"Purmerland, Purmerlanderkerk",52.481192,4.925826
3183937,"Purmerland, Melkweg Nr 26",52.485506,4.927989
3183938,"Purmerland, Ilperrijweg Nr 93",52.475195,4.920561
3183939,"Purmerland, Melkweg Nr 21",52.490345,4.931267
3183940,"Purmerland, Oostzanerrijweg",52.471487,4.917038
3183941,"Den Ilp, Nr 186",52.466678,4.912307
3183942,"Den Ilp, Nr 180",52.464611,4.910107
3183943,"Den Ilp, Molenzijl",52.46176,4.907327
3183944,"Den Ilp, Nr 141",52.458606,4.905405
3183945,"Den Ilp, Nr 122",52.455555,4.906482
3183946,"Den Ilp, Nr 107",52.454165,4.907321
3183947,"Den Ilp, Nr 93",52.451959,4.908434
3183948,"Den Ilp, Nr 68",52.450112,4.909484
3183949,"Krommenie, Willis/Zonnebaars",52.509537,4.772869
3183950,"Assendelft, Kaaikhof",52.489671,4.753253
3183951,"Assendelft, Ambachtslaan",52.488545,4.757878
3183952,"Assendelft, Ambachtslaan",52.488384,4.757998
3183955,"Assendelft, Noorderveenweg",52.484911,4.754028
3183956,"Assendelft, Noorderveenweg",52.485264,4.754435
3183959,"Wormerveer, Noorddijk",52.498713,4.793445
3183961,"Wormerveer, Zaanstroom",52.494965,4.793259
3183963,"Krommenie, Neptunuslaan",52.499665,4.753301
3183964,"Krommenie, Grote Beer",52.501522,4.75273
3183965,"Krommenie, Armstrongbrug",52.504318,4.754501
3183966,"Krommenie, Glennstraat",52.507763,4.756676
3183967,"Krommenie, Glennstraat",52.508033,4.756879
3183968,"Krommenie, Kervelstraat",52.506882,4.760032
3183969,"Krommenie, Blok",52.505156,4.768585
3183970,"Krommenie, Heiligeweg",52.501505,4.766456
3183971,"Krommenie, Badhuislaan",52.49943,4.766574
3183972,"Krommenie, Padlaan",52.498014,4.772661
3183973,"Wormerveer, Noordse Balk",52.497179,4.7779
3183974,"Wormerveer, Krokusstraat",52.496303,4.782477
3183975,"Wormerveer, Westerstraat",52.49861,4.785376
3183976,"Wormerveer, Cor Bruijnweg",52.500019,4.786874
3183977,"Zaandijk, Koperslagerstraat",52.479564,4.808569
3183978,"Wormerveer, Lijsterstraat",52.498477,4.78928
3183979,"Wormerveer, Schildersbuurt",52.483,4.807317
3183980,"Wormerveer, Noorderstraat",52.496062,4.78812
3183981,"Wormerveer, Plein 13",52.484639,4.806265
3183982,"Wormerveer, Noordeinde",52.494357,4.792163
3183983,"Wormerveer, Warmoesstraat",52.486774,4.801791
3183984,"Wormerveer, Zaanweg",52.491655,4.790978
3183985,"Wormerveer, Station",52.489066,4.794605
3183986,"Wormerveer, Station",52.489281,4.794425
3183988,"Wormerveer, Warmoesstraat",52.486507,4.802236
3183989,"Wormerveer, Noordeinde",52.494385,4.792398
3183990,"Wormerveer, Plein 13",52.485043,4.806127
3183991,"Wormerveer, Noorderstraat",52.495855,4.787932
3183993,"Wormerveer, Lijsterstraat",52.498414,4.789325
3183994,"Wormerveer, Cor Bruijnweg",52.500118,4.786784
3183995,"Wormerveer, Westerstraat",52.498501,4.785186
3183996,"Wormerveer, Krokusstraat",52.496357,4.782506
3183997,"Wormerveer, Noordse Balk",52.497101,4.778623
3183998,"Krommenie, Padlaan",52.498155,4.772143
3183999,"Krommenie, Badhuislaan",52.499273,4.767504
3184000,"Krommenie, Heiligeweg",52.501777,4.766806
3184001,"Krommenie, Blok",52.505121,4.768762
3184002,"Krommenie, Armstrongbrug",52.504209,4.754356
3184003,"Krommenie, Grote Beer",52.501739,4.752977
3184004,"Krommenie, Neptunuslaan",52.500039,4.752633
3184005,"Krommenie, Kervelstraat",52.506466,4.761187
3184006,"Krommenie, Jupiterstraat",52.49785,4.75505
3184007,"Krommenie, Jupiterstraat",52.498049,4.755298
3184008,"Assendelft, Vuurlinie",52.452661,4.683391
3184009,"Assendelft, RK Kerk",52.474291,4.746144
3184010,"Assendelft, Waterschot",52.472369,4.744892
3184011,"Assendelft, S. de Beauvoirstraat",52.464602,4.739545
3184012,"Assendelft, Festina Lente",52.466768,4.744576
3184013,"Assendelft, Hornlaan",52.469582,4.743034
3184014,"Assendelft, Waterschot",52.471584,4.744182
3184015,"Assendelft, RK Kerk",52.47384,4.746018
3184016,"Nauerna, Pont Buitenhuizen",52.435185,4.726461
3184017,"Nauerna, Pont Buitenhuizen",52.435482,4.726486
3184018,"Assendelft, Watertoren",52.465352,4.7638
3184019,"Assendelft, Watertoren",52.465235,4.763816
3184020,"Assendelft, Veenpolderdijk",52.471705,4.753379
3184021,"Assendelft, Veenpolderdijk",52.471813,4.753392
3184022,"Assendelft, Gemeentehuis",52.465826,4.739924
3184023,"Monnickendam, Grote Kerk",52.456249,5.032043
3184024,"Monnickendam, Grote Kerk",52.455786,5.030428
3184026,"Broek in Waterland, Broek in Waterland",52.433899,4.998298
3184027,"Monnickendam, Kloosterdijk",52.465025,5.030295
3184028,"Uitdam, Aansluiting Markerdijk",52.436301,5.078363
3184029,"Monnickendam, Cornelis Dirkszlaan",52.456251,5.044857
3184030,"Zuiderwoude, Dijkeinde",52.437158,5.062946
3184031,"Monnickendam, Cornelis Dirkszlaan",52.456215,5.044754
3184032,"Zuiderwoude, Dijkeinde",52.436991,5.064079
3184033,"Zuiderwoude, Gouw",52.440576,5.047699
3184034,"Zuiderwoude, Gouw",52.439804,5.048087
3184035,"Monnickendam, Bereklauw",52.448071,5.047568
3184036,"Monnickendam, Bereklauw",52.447309,5.048368
3184037,"Monnickendam, Nieuwpoortslaan",52.4555,5.031078
3184038,"Monnickendam, Ringshemmen",52.449916,5.030019
3184039,"Monnickendam, Pierebaan",52.451352,5.038437
3184040,"Monnickendam, Swaensborch",52.455385,5.037787
3184041,"Monnickendam, Swaensborch",52.45561,5.037624
3184042,"Monnickendam, Zuideinde",52.457029,5.040393
3184043,"Monnickendam, Zuideinde",52.456609,5.038293
3184044,"Monnickendam, 't Spil",52.449745,5.036155
3184048,"Purmerend, Rozenstraat",52.501796,4.945935
3184049,"Purmerend, Wilgenhoek",52.516385,4.956322
3184050,"Purmerend, Wilgenhoek",52.516708,4.956098
3184051,"Purmerend, Aalscholverstraat",52.524684,4.957479
3184052,"Purmerend, Aalscholverstraat",52.524576,4.957289
3184053,"Purmerend, Brahmsstraat",52.48935,4.966185
3184054,"Purmerend, Brahmsstraat",52.488632,4.966281
3184055,"Purmerend, Vurige Staart",52.490181,4.949996
3184056,"Purmerend, Sternstraat",52.52107,4.957117
3184057,"Purmerend, Jan Blankenbrug",52.497174,4.947704
3184058,"Purmerend, Jan Blankenbrug",52.496729,4.948871
3184059,"Purmerend, Rozenstraat",52.502946,4.945894
3184060,"Purmerend, Wormerplein",52.512721,4.957168
3184061,"Purmerend, Tramplein",52.507406,4.944067
3184062,"Purmerend, Tramplein",52.507416,4.944347
3184063,"Purmerend, Tramplein",52.50693,4.944072
3184065,"Purmerend, Stadhuis",52.507167,4.954748
3184066,"Purmerend, Stadhuis",52.507236,4.953967
3184067,"Purmerend, Gedempte Singelgracht",52.510791,4.945477
3184068,"Purmerend, Wormerplein",52.512739,4.957286
3184069,"Purmerend, Jan Blankenbrug",52.495997,4.94773
3184070,"Purmerend, Vurige Staart",52.491249,4.949412
3184071,"Purmerend, Sternstraat",52.521763,4.957434
3184072,"Purmerend, Doplaan",52.510099,4.95765
3184073,"Purmerend, Doplaan",52.510459,4.957897
3184074,"Purmerend, M.L.Kingweg",52.523303,4.963313
3184075,"Purmerend, M.L.Kingweg",52.523525,4.96502
3184077,"Purmerend, Delfland",52.495335,4.968484
3184078,"Purmerend, Delfland",52.495768,4.96904
3184079,"Purmerend, Meerland",52.494217,4.970071
3184080,"Purmerend, Meerland",52.494716,4.968873
3184081,"Purmerend, Frescobaldistraat",52.489529,4.971072
3184082,"Purmerend, Frescobaldistraat",52.490432,4.972359
3184083,"Purmerend, Beethovenstraat",52.487839,4.968408
3184085,"Purmerend, IJsselmeerlaan",52.496511,4.978295
3184090,"Purmerend, IJsselmeerlaan",52.495698,4.977095
3184093,"Purmerend, Korenstraat",52.511132,4.99398
3184096,"Purmerend, Korenstraat",52.511956,4.993163
3184097,"Purmerend, Waterlandplein",52.503885,4.95914
3184098,"Purmerend, De Graeffweg",52.510973,4.98672
3184099,"Purmerend, Waterlandlaan",52.502019,4.962663
3184100,"Purmerend, Zichthof",52.508186,4.983711
3184101,"Purmerend, Gildeplein",52.505653,4.984073
3184102,"Purmerend, Hoefsmidpad",52.502624,4.981464
3184103,"Purmerend, Wijkcentrum",52.503778,4.982425
3184104,"Purmerend, Wijkcentrum",52.504085,4.982894
3184105,"Purmerend, Hoefsmidpad",52.502245,4.980937
3184106,"Purmerend, Gildeplein",52.506263,4.983993
3184108,"Purmerend, De Graeffweg",52.510299,4.986667
3184109,"Purmerend, Boekweitstraat",52.508821,4.990849
3184110,"Purmerend, Station Purmerend",52.503547,4.95521
3184111,"Purmerend, Station Purmerend",52.50335,4.955566
3184112,"Purmerend, Gedempte Where",52.509182,4.950339
3184113,"Purmerend, Gedempte Where",52.510085,4.949004
3184114,"Purmerend, Slotermeer",52.497549,4.974486
3184115,"Purmerend, Slotermeer",52.497717,4.973586
3184116,"Purmerend, Slotermeer",52.496647,4.973714
3184117,"Purmerend, Basisveenstraat",52.500924,4.96553
3184118,"Purmerend, Basisveenstraat",52.501576,4.964508
3184119,"Purmerend, Salland",52.497461,4.969893
3184120,"Purmerend, Salland",52.497055,4.969352
3184121,"Purmerend, Mergelland",52.495099,4.965277
3184122,"Purmerend, Mergelland",52.494653,4.966385
3184123,"Purmerend, Bovenlandsestraat",52.497128,4.962253
3184124,"Purmerend, Bovenlandsestraat",52.49703,4.962284
3184125,"Purmerend, Veenweidestraat/Ziekenhuis",52.499262,4.960716
3184126,"Purmerend, Veenweidestraat/Ziekenhuis",52.49951,4.959859
3184127,"Purmerend, Dijckscampenlaan",52.49577,4.959542
3184128,"Purmerend, Dijckscampenlaan",52.495447,4.959604
3184129,"Purmerend, Lepelblad",52.492621,4.958586
3184131,"Purmerend, Fonteinkruid",52.490078,4.953678
3184132,"Purmerend, Fonteinkruid",52.490122,4.953457
3184133,"Purmerend, Purmerbuurt",52.496517,4.985481
3184136,"Purmerend, Mastbos",52.492244,4.973697
3184137,"Purmerend, Cornelis Edelmanstraat",52.490254,4.962702
3184138,"Purmerend, Cornelis Edelmanstraat",52.490221,4.963468
3184139,"Purmerend, Beethovenstraat",52.487943,4.969953
3184140,"Purmerend, Mastbos",52.493147,4.97494
3184141,"Purmerend, Moeder Teresastraat",52.487702,4.960165
3184143,"Purmerend, Linnaeuslaan",52.497156,4.952622
3184144,"Purmerend, Tilburyplein",52.498721,4.978245
3184145,"Purmerend, Waterlandlaan",52.502859,4.96127
3184146,"Purmerend, Waterlandlaan",52.502131,4.961321
3184147,"Purmerend, Veenweidestraat",52.499423,4.958196
3184148,"Purmerend, Veenweidestraat",52.500354,4.95963
3184149,"Purmerend, Linnaeuslaan",52.497363,4.952738
3184150,"Purmerend, Tilburyplein",52.498749,4.978422
3184151,"Purmerend, Grevelingenmeer",52.494607,4.970965
3184152,"Purmerend, Grevelingenmeer",52.494986,4.971403
3184153,"Purmerend, Tramplein",52.507101,4.944276
3184154,"Purmerend, De Graeffweg",52.511407,4.987393
3184155,"Purmerend, Koogsingel",52.520953,4.969641
3184156,"Purmerend, P.J.Oudlaan",52.518936,4.963414
3184157,"Purmerend, Waterlandlaan",52.502846,4.962625
3184158,"Purmerend, Flevostraat",52.515856,4.964283
3184159,"Purmerend, Brug Wheermolen",52.504551,4.964627
3184160,"Purmerend, Van IJsendijkstraat",52.512238,4.965408
3184161,"Purmerend, Churchilllaan",52.507646,4.967867
3184162,"Purmerend, Station Overwhere",52.510338,4.966707
3184169,"Purmerend, Station Overwhere",52.510536,4.966882
3184170,"Purmerend, Churchilllaan",52.50769,4.96766
3184171,"Purmerend, Van IJsendijkstraat",52.513388,4.965279
3184172,"Purmerend, Brug Wheermolen",52.503612,4.963207
3184173,"Purmerend, Flevostraat",52.517105,4.964212
3184174,"Purmerend, P.J.Oudlaan",52.520104,4.963299
3184175,"Purmerend, Koogsingel",52.521827,4.970326
3184176,"Purmerend, Klaverblad",52.487278,4.95241
3184177,"Purmerend, Cantekoogweg",52.517613,4.973061
3184178,"Purmerend, Cantekoogweg",52.517432,4.972695
3184179,"Purmerend, Kelvinstraat",52.515124,4.994475
3184180,"Purmerend, Amperestraat",52.515133,4.999749
3184181,"Purmerend, Amperestraat",52.515783,5.000627
3184182,"Purmerend, Kelvinstraat",52.51554,4.995341
3184183,"Purmerend, Azielaan",52.496248,4.945136
3184184,"Purmerend, Azielaan",52.496115,4.94312
3184185,"Purmerend, Azielaan",52.495813,4.944139
3184186,"Purmerend, Eufraatlaan",52.492358,4.945558
3184187,"Purmerend, Eufraatlaan",52.491842,4.944724
3184188,"Purmerend, Savannestraat",52.49965,4.93226
3184189,"Purmerend, Savannestraat",52.499835,4.933437
3184190,"Purmerend, Retiropark",52.501125,4.941921
3184191,"Purmerend, Retiropark",52.500946,4.942099
3184192,"Purmerend, Neckerstraat",52.509814,4.936693
3184193,"Purmerend, Neckerstraat",52.509041,4.936656
3184194,"Purmerend, Vallettastraat",52.504024,4.938548
3184195,"Purmerend, Vallettastraat",52.50453,4.939103
3184196,"Purmerend, Vuurtorengracht",52.506693,4.940819
3184198,"Purmerend, Canberrastraat",52.495501,4.937825
3184199,"Purmerend, Canberrastraat",52.495421,4.938017
3184200,"Purmerend, Woestijnstraat",52.492094,4.935106
3184201,"Purmerend, Woestijnstraat",52.491842,4.935035
3184202,"Purmerend, Karavaanstraat",52.491174,4.938929
3184203,"Purmerend, Karavaanstraat",52.491067,4.939372
3184204,"Purmerend, Zoeloestraat",52.492196,4.931292
3184205,"Purmerend, Zoeloestraat",52.491936,4.931324
3184206,"Purmerend, Orinocostraat",52.49678,4.929168
3184207,"Purmerend, Orinocostraat",52.496186,4.928732
3184208,"Neck, Neckerbrug",52.508174,4.919417
3184209,"Purmerend, Sluisbrug",52.510835,4.940586
3184210,"Purmerend, Graanmaalderij",52.509841,4.934321
3184211,"Purmerend, Graanmaalderij",52.510248,4.934965
3184212,"Purmerend, Sluisbrug",52.510844,4.940379
3184213,"Neck, Sportlaan",52.50551,4.922818
3184214,"Neck, Sportlaan",52.505545,4.92267
3184215,"Purmerend, Nieuwe Gouw",52.520099,4.985046
3184216,"Purmerend, Kwadijkerkoogweg",52.518558,4.981377
3184217,"Purmerend, Kwadijkerkoogweg",52.518533,4.981819
3184218,"Purmerend, Nieuwe Gouw",52.52083,4.986011
3184219,"Purmerend, Signaal",52.513158,5.006248
3184220,"Purmerend, Signaal",52.51273,5.007253
3184221,"Purmerend, Magneet",52.510914,5.009729
3184222,"Purmerend, Magneet",52.510043,5.010031
3184223,"Wormer, Keerlus Wormer Oost",52.50261,4.847252
3184224,"Wormer, Oosteinde",52.501816,4.842622
3184226,"Wormer, Mariastraat",52.500445,4.826012
3184228,"Wormer, Wezenland",52.500101,4.821687
3184229,"Wormer, Prins van Oranjestraat",52.499428,4.81632
3184230,"Wormer, Prins van Oranjestraat",52.499463,4.816231
3184231,"Wormer, Wezenland",52.500117,4.821392
3184232,"Wormer, Zaandammerstraat",52.498475,4.812622
3184233,"Wormer, Mariastraat",52.500412,4.826705
3184234,"Wormer, Raadhuis",52.501178,4.834795
3184236,"Wormer, Rouenweg",52.493847,4.803508
3184237,"Wormer, Rouenweg",52.493108,4.803047
3184238,"Wormer, Zandweg",52.495512,4.802146
3184239,"Wormer, Waterzolder",52.491954,4.813428
3184240,"Wormer, Zandweg",52.495458,4.802059
3184241,"Wormer, Spatterstraat",52.49515,4.812738
3184242,"Wormer, De Balk",52.49059,4.808307
3184243,"Wormer, De Balk",52.490603,4.80732
3184244,"Wormer, Waterzolder",52.491991,4.813545
3184245,"Wormer, Spatterstraat",52.495618,4.812718
3184246,"Wormer, Noordweg",52.498337,4.80096
3184247,"Wormer, Noordweg",52.498652,4.801
3184248,"Assendelft, Vuurlinie",52.451311,4.686178
3184249,"Beverwijk, Beveland",52.46807,4.669121
3184250,"Marken, Minneweg",52.461947,5.109598
3184251,"Uitdam, Aansluiting Markerdijk",52.436265,5.078437
3184252,"Marken, Marken Centrum",52.456914,5.105658
3184253,"Marken, Marken Centrum",52.456995,5.105878
3184254,"Purmerend, Purmerbuurt",52.496365,4.9856
3184255,"De Purmer, Purmerenderweg",52.489062,5.005823
3184256,"De Purmer, Purmerenderweg",52.488945,5.005809
3184257,"De Purmer, Groeneweg",52.475854,4.995987
3184258,"De Purmer, Groeneweg",52.476384,4.995761
3184259,"Monnickendam, Oudelandsdijkje",52.470572,5.010647
3184260,"Monnickendam, Oudelandsdijkje",52.470188,5.011416
3184261,"Monnickendam, Kloosterdijk",52.465177,5.030176
3184264,"Katwoude, De Zedde",52.482001,5.03004
3184265,"Katwoude, De Zedde",52.483494,5.030411
3184266,"Purmerend, Polderweg",52.518837,5.00312
3184267,"Purmerend, Polderweg",52.518738,5.003121
3184268,"Purmerend, Visserijweg",52.516283,5.010788
3184269,"Purmerend, Visserijweg",52.516103,5.010893
3184271,"Neck, Neckerbrug",52.508373,4.919695
3184272,"Jisp, 't Weiver",52.50573,4.847537
3184273,"Jisp, Jisperdijkje Nr 3",52.50997,4.903239
3184274,"Jisp, De Lepelaar",52.507784,4.848558
3184275,"Jisp, Jisperdijkje Nr 6",52.506643,4.883377
3184276,"Jisp, De Bonte Os",52.507503,4.851935
3184277,"Jisp, Dorpsstraat Nr 137",52.506578,4.866321
3184278,"Jisp, Brandweerkazerne",52.507185,4.857241
3184279,"Jisp, Brandweerkazerne",52.507247,4.856931
